WS,Element
Sesion5,BAR.Rb El Bosque_T3
Sesion5,BAR.Riomar-2 H3_L3
Sesion5,BAR.Romelio_M1
Sesion5,BAR.Soledad 2000_T1
Sesion5,BAR.Uninorte-2 (P1)_T3
Sesion5,BOL.Arjona_L2
Sesion5,BOL.Baru Nuevo_R3
Sesion5,BOL.Maria la Baja-3_L1
Sesion5,BOL.Pto Badel_M1
Sesion5,BOL.San Martin de Loba_M1
Sesion5,CAR.Bazurto_M2
Sesion5,CAR.Bocagrande-2:P1_T2
Sesion5,CAR.Crespo-3_T3
Sesion5,CAR.Manga-4_L3
Sesion5,CAR.SDS Bosque_M3
Sesion5,CAR.San Fernando-2_L3
Sesion5,CAR.San Fernando-3_M3
Sesion5,CAR.Terminal-2_T2
Sesion5,BAR.Aeropuerto_T3
Sesion5,BAR.Buenavista-4 (P1)_M2
Sesion5,BAR.Ciudad Paraiso_T3
Sesion5,BAR.Club Caujaral_R2
Sesion5,BAR.Concepcion-2 (P1)_L1
Sesion5,BAR.IND Corpoacero_M2
Sesion5,BAR.Las Cometas_L3
Sesion5,BAR.Parque Rosado (P1)_M3
Sesion5,BAR.Rb San Isidro_T1
Sesion5,BAR.Urvisa_T3
Sesion5,BAR.Villa San Pablo_M3
Sesion5,BAR.Villacountry-3_T3
Sesion5,BOL.Regidor_M2
Sesion5,BOL.Santa Catalina_L2
Sesion5,BOL.Turbaco-2_T2
Sesion5,CAR.Barcelona:H2_T2
Sesion5,CAR.Chambacu_L1
Sesion5,CAR.Chambacu_M2
Sesion5,CAR.Contadora-2_R3
Sesion5,BAR.Alto Prado-2_M3
Sesion5,BAR.Caridad del Cobre_T1
Sesion5,BAR.Carrera 38-3 (P1)_M2
Sesion5,BAR.Club Caujaral_R3
Sesion5,BAR.El Golf_M1
Sesion5,BAR.Estadio Metro-2_T10
Sesion5,BAR.IND Centro Tauro_L1
Sesion5,BAR.Las Cometas_M4
Sesion5,BAR.Los Primos_L3
Sesion5,BAR.Makro_L1
Sesion5,BAR.Price Smart (P1)_M2
Sesion5,BAR.Puerta del Sol_L1
Sesion5,BAR.RB Club Italiano ATL 2_M2
Sesion5,BAR.SDS Soledad_L3
Sesion5,BAR.Uniautonoma (P2)_L2
Sesion5,BAR.Uninorte_M3
Sesion5,BAR.Villacountry-3_T1
Sesion5,BAR.Vivero_L3
Sesion5,BOL.Bodega Central_M3
Sesion5,BOL.Cantagallo_L1
Sesion5,BOL.Magangue Bancos_M1
Sesion5,CAR.Cadetes (P1)_M1
Sesion5,CAR.Cementerio_M3
Sesion5,CAR.India Catalina_R4
Sesion5,CAR.Paraiso-2_T3
Sesion5,CAR.Purina_L1
Sesion5,CAR.RB Base Naval_R3
Sesion5,CAR.Simon Bolivar-1_M1
Sesion5,CAR.Tamarindo-2_M1
Sesion5,CAR.Tamarindo-3_L3
Sesion5,CAR.Villa Lorena-4_T3
Sesion5,BAR.Americas-2_L1
Sesion5,BAR.Americas_L1
Sesion5,BAR.CCM:H1_T1
Sesion5,BAR.Calle 72_L2
Sesion5,BAR.Caribe_T1
Sesion5,BAR.Chiquinquira_L1
Sesion5,BAR.Porsche_M2
Sesion5,BAR.RB Soledad Centro:H2_L2
Sesion5,BAR.RB Via 40-6 (P1)_M3
Sesion5,BAR.Springfield:H3_L2
Sesion5,BAR.Via 40-5_T1
Sesion5,BAR.Zoologico_L2
Sesion5,BOL.Arroyo Hondo_M2
Sesion5,BOL.San Jacinto Cauca_M2
Sesion5,BOL.Santa Rosa-2_M3
Sesion5,CAR.Corredor de Carga_M3
Sesion5,CAR.Crespo-2 (P2)_T3
Sesion5,CAR.Perimetral Reub_L2
Sesion5,CAR.Pozon-2_L3
Sesion5,CAR.Pozon-2_T2
Sesion5,CAR.RB Base Naval_T3
Sesion5,CAR.RB Crespo_T1
Sesion5,CAR.RB Crespo_T2
Sesion5,CAR.RB Palmeras_T2
Sesion5,CAR.Tamarindo-2_M2
Sesion5,CAR.Ternera_T2
Sesion5,BAR.Aeropuerto_R3
Sesion5,BAR.Boulevard Simon (P1)_T2
Sesion5,BAR.Calle 30-3 (P1)_L3
Sesion5,BAR.Carrizal-2_R3
Sesion5,BAR.IND Energia Solar_L3
Sesion5,BAR.La Victoria_L3
Sesion5,BAR.Metropolitano-2_L2
Sesion5,BAR.Miss Universo (P1)_L1
Sesion5,BAR.Price Smart (P1)_T2
Sesion5,BAR.Rb San Isidro_R1
Sesion5,BAR.Roberto Melendez (P2)_L3
Sesion5,BAR.Romelio_M2
Sesion5,BAR.Soledad 2000_T3
Sesion5,BAR.Sourdis_M1
Sesion5,BAR.Springfield:H2_T3
Sesion5,BAR.Tabor_T1
Sesion5,BAR.Via 40-4_T1
Sesion5,BAR.Zona Franca Cayenas_M2
Sesion5,BOL.Nepomuceno-2_T3
Sesion5,BOL.Pasacaballos_L1
Sesion5,BOL.Pinillos_M2
Sesion5,CAR.Aeropuerto_T2
Sesion5,CAR.Aeropuerto_T3
Sesion5,CAR.Blas Delezo_T2
Sesion5,CAR.Cordialidad_T3
Sesion5,CAR.India Catalina_R1
Sesion5,CAR.La Princesa_T3
Sesion5,CAR.San Fernando_M3
Sesion5,CAR.Santa Lucia_M1
Sesion5,CAR.Socorro_T3
Sesion5,BAR.Boulevard 59 (P1)_T1
Sesion5,BAR.Concepcion_L8
Sesion5,BAR.Esmeralda-2 (P2)_L2
Sesion5,BAR.Hilton Garden (P2)_M2
Sesion5,BAR.IND CC El Unico_M2
Sesion5,BAR.Metrocentro_R3
Sesion5,BAR.Metropolitano_L2
Sesion5,BAR.Paraiso-2 (P1)_M3
Sesion5,BOL.Achi_L3
Sesion5,BOL.Hatillo de Loba_M2
Sesion5,BOL.Mompox-3_T1
Sesion5,CAR.CC Las Americas:H2_M1
Sesion5,CAR.Cordialidad_T1
Sesion5,CAR.Los Alpes_T1
Sesion5,CAR.Mamonal-2 (P1)_L3
Sesion5,CAR.Mamonal-2_L2
Sesion5,CAR.Manga-4_T1
Sesion5,CAR.Olaya_T1
Sesion5,CAR.Sociedad Portuaria_M3
Sesion5,CAR.Tesca-2_M3
Sesion5,CAR.Torices_L1
Sesion5,BAR.Altamira_M3
Sesion5,BAR.Altos de Riomar-2 (P1)_L3
Sesion5,BAR.Buenavista-5 (P1)_T1
Sesion5,BAR.Caridad del Cobre_L2
Sesion5,BAR.Club Caujaral_M3
Sesion5,BAR.Colinas Campestres (P1)_T3
Sesion5,BAR.Elias Chewing (P1)_T1
Sesion5,BAR.Granada_M3
Sesion5,BAR.La Magdalena_R2
Sesion5,BAR.Policia Nacional_M3
Sesion5,BAR.RB Los Trupillos:H1_M3
Sesion5,BAR.RB Termobarranquilla_T1
Sesion5,BAR.Romelio_M7
Sesion5,BAR.Soledad 2000_L1
Sesion5,BAR.Soledad 2000_M3
Sesion5,BAR.Torcoroma_T1
Sesion5,BAR.Zona Franca Cayenas_T3
Sesion5,BAR.Zona Franca-2_L1
Sesion5,BOL.Maria La Baja-2_T1
Sesion5,CAR.C Amurallado_M2
Sesion5,CAR.Camaguey_T3
Sesion5,CAR.Cartagenita_T1
Sesion5,CAR.Castillo Grande_M1
Sesion5,CAR.Cementerio-3_R1
Sesion5,CAR.Ejecutivos_R1
Sesion5,CAR.IND Puerto Mamonal_M2
Sesion5,CAR.Mamonal-8_T3
Sesion5,CAR.Palmeras-2_T3
Sesion5,CAR.RB Base Naval_M4
Sesion5,CAR.Recreo-2_L2
Sesion5,CAR.Recreo_R1
Sesion5,CAR.Simon Bolivar-3_L3
Sesion5,CAR.Tamarindo_T1
Sesion5,CAR.Villa Lorena-2_T2
Sesion5,CAR.Villa Olimpica (P4)_M3
Sesion5,BAR.Buenavista-3_T2
Sesion5,BAR.Calle 17-2_T2
Sesion5,BAR.Calle 30-4 (P1)_T3
Sesion5,BAR.Circunvalar-1 (P1)_T3
Sesion5,BAR.Concepcion_M7
Sesion5,BAR.Ernesto Cortissoz P1_T2
Sesion5,BAR.Las Mercedes Sur (P1)_M3
Sesion5,BAR.Metroparque_T3
Sesion5,BAR.Rb Soledad-1_R4
Sesion5,BAR.Riomar-2 H3_T1
Sesion5,BAR.Springfield-2:H1_L3
Sesion5,BAR.Temp Terrazas_M3
Sesion5,BAR.Villacountry-2:H2_L3
Sesion5,BAR.Zona Franca_L2
Sesion5,BOL.Bodega Central_M2
Sesion5,BOL.Montecristo_T1
Sesion5,BOL.Puerto Naito_R1
Sesion5,BOL.Talaigua Nuevo_M3
Sesion5,CAR.Cordialidad-2_M3
Sesion5,CAR.El Conde_M2
Sesion5,CAR.Manga-3_L3
Sesion5,CAR.San Fernando-2_T3
Sesion5,CAR.Socorro-3_M1
Sesion5,CAR.Surtigas_M1
Sesion5,CAR.Surtigas_M3
Sesion5,CAR.Terminal Reub_L1
Sesion5,BAR.Alboraya (P1)_L2
Sesion5,BAR.Americas_R1
Sesion5,BAR.Caujaral_L3
Sesion5,BAR.Concepcion_L2
Sesion5,BAR.Esperanza_T3
Sesion5,BAR.Rb San Isidro_L2
Sesion5,BAR.Rb San Isidro_M1
Sesion5,BAR.Temp Carnaval 2020-1_L5
Sesion5,BAR.Uninorte_T1
Sesion5,BAR.Universal_L2
Sesion5,BAR.Villa Argelia_R1
Sesion5,BAR.Villacountry-3_M1
Sesion5,BOL.Carmen Bolivar_M2
Sesion5,BOL.Hatillo de Loba_T1
Sesion5,BOL.Juan Arias_L1
Sesion5,BOL.Magangue-3_T1
Sesion5,BOL.Yati_L2
Sesion5,CAR.C Amurallado_T2
Sesion5,CAR.Contadora-2_R2
Sesion5,CAR.Getsemani_M2
Sesion5,CAR.Paraiso-2_T1
Sesion5,CAR.Pie del Cerro_L3
Sesion5,CAR.San Fernando_T1
Sesion5,CAR.Santa Lucia-2_T3
Sesion5,BAR.Alboraya (P1)_M2
Sesion5,BAR.Batalla de Flores-3 (P1)_T1
Sesion5,BAR.Buenos Aires_L3
Sesion5,BAR.CAC Centro_L2
Sesion5,BAR.Calle 30-2 H2_M3
Sesion5,BAR.Calle 30-5 (P1)_M3
Sesion5,BAR.Centroamericanos Acuatico_M3
Sesion5,BAR.Ciudad Caribe ALT3_L1
Sesion5,BAR.Ciudad Jardin_L1
Sesion5,BAR.Colinas Campestres (P1)_R3
Sesion5,BAR.Country Club-2 (P1)_L3
Sesion5,BAR.Estadio Metro_L7
Sesion5,BAR.IND Union de Droguistas_M3
Sesion5,BAR.Metropolitano_T3
Sesion5,BAR.Olaya Herrera_L3
Sesion5,BAR.RB Batalla Flores-1 (P1)_L2
Sesion5,BAR.RB Campestre_M3
Sesion5,BAR.RB La Candelaria_T3
Sesion5,BAR.Santamaria_L3
Sesion5,BAR.Sena_R3
Sesion5,BAR.Silencio:H2_L3
Sesion5,BAR.Terminal_L2
Sesion5,BOL.Barranco de Loba_T1
Sesion5,BOL.Islarena_L1
Sesion5,BOL.Macayepo_L1
Sesion5,BOL.Regidor_M1
Sesion5,BOL.Turbaco-1_T1
Sesion5,CAR.Cementerio-2_L3
Sesion5,CAR.Convenciones Barahona_M1
Sesion5,CAR.El Conde_R1
Sesion5,CAR.Mamonal-1_L3
Sesion5,CAR.Pozon-2_M3
Sesion5,BAR.11 de Noviembre_M3
Sesion5,BAR.Alcala_M3
Sesion5,BAR.Altos del Limonar-2 (P1)_M1
Sesion5,BAR.Asuncion_M2
Sesion5,BAR.Calle 30-4 (P1)_M2
Sesion5,BAR.Calle 93 (P1)_M2
Sesion5,BAR.Ciudad Caribe ALT2_L2
Sesion5,BAR.Esmeralda_M3
Sesion5,BAR.IND CPS Plaza del Sol_L1
Sesion5,BAR.RB Batalla Flores-1 (P1)_L3
Sesion5,BAR.RB Granabastos:H2_M3
Sesion5,BAR.Rb Helena_M3
Sesion5,BAR.Soledad-5_T2
Sesion5,BAR.Universal_T1
Sesion5,BAR.Villacountry-2:H2_T3
Sesion5,BOL.Clemencia_M1
Sesion5,BOL.Matute_R3
Sesion5,BOL.Puerto Naito_T2
Sesion5,BOL.San Martin de Loba_M2
Sesion5,BOL.Yati_M1
Sesion5,CAR.Bocagrande-8_L3
Sesion5,CAR.ETCS Telmex_M3
Sesion5,CAR.Estadio_M3
Sesion5,CAR.Paraiso-2_L3
Sesion5,BAR.Altos del Limonar_T3
Sesion5,BAR.Blue Garden (P1)_M2
Sesion5,BAR.Buenavista-2 (P1)_T1
Sesion5,BAR.CD Caribe_M3
Sesion5,BAR.Circunvalar-1 (P1)_R1
Sesion5,BAR.Concord_R2
Sesion5,BAR.Cordialidad-3_L2
Sesion5,BAR.Granada_T2
Sesion5,BAR.IND CC Viva Barranquilla_M2
Sesion5,BAR.IND Steckerl_L2
Sesion5,BAR.Rb Trinidad_R2
Sesion5,BAR.Sao 93 (P2)_M2
Sesion5,BAR.Villa Estadio_R1
Sesion5,BAR.Villa Selene_M1
Sesion5,BOL.Isla Grande_L1
Sesion5,BOL.Magangue-4_M3
Sesion5,BOL.Magangue-6_M2
Sesion5,BOL.San Isidro_M2
Sesion5,CAR.Bazurto_R3
Sesion5,CAR.Bco Popular-2_L3
Sesion5,CAR.C Amurallado_T4
Sesion5,CAR.Caracucha_T3
Sesion5,CAR.Castellana_T3
Sesion5,CAR.Ladrillera La Clay_T2
Sesion5,CAR.RB Palmeras_M2
Sesion5,CAR.San Fernando-3_L2
Sesion5,CAR.San Francisco-2_L2
Sesion5,CAR.UTB_R3
Sesion5,BAR.7 de Abril_R1
Sesion5,BAR.Aguila_L1
Sesion5,BAR.Calle 30_T2
Sesion5,BAR.Calle 82_M1
Sesion5,BAR.Calle 82_M3
Sesion5,BAR.Castellana_T2
Sesion5,BAR.Castillo_T2
Sesion5,BAR.Estadio Metro-2_L9
Sesion5,BAR.IND Equinorte KIT_M1
Sesion5,BAR.La Magdalena_R1
Sesion5,BAR.Las Cayenas (P1)_L1
Sesion5,BAR.Metropolitano-2_R3
Sesion5,BAR.Parque Padilla (P2)_T2
Sesion5,BAR.Prado-3:H4_L2
Sesion5,BAR.RB Granabastos:H2_T1
Sesion5,BAR.RB Puerta del Sol (P2)_L3
Sesion5,BAR.RB Soledad Centro:H2_M2
Sesion5,BAR.Rb El Bosque_L3
Sesion5,BAR.Rb Helena_T2
Sesion5,BAR.Rb Pastoral_T3
Sesion5,BAR.Robles-2_T3
Sesion5,BAR.Sao 93 (P1)_M3
Sesion5,BAR.Sorrento_T2
Sesion5,BAR.Suri Salcedo_M1
Sesion5,BAR.Urbaplaya_T2
Sesion5,BAR.Velodromo (P1)_T3
Sesion5,BAR.Velodromo_M1
Sesion5,BAR.Villa Argelia_R3
Sesion5,BOL.Puerto Naito_R2
Sesion5,BOL.RB Boca Canoa_M2
Sesion5,BOL.Turbaco-6_L2
Sesion5,CAR.Arsenal_T3
Sesion5,CAR.Bco Popular-1_L1
Sesion5,CAR.Bocagrande-2_L3
Sesion5,CAR.Calamares_L3
Sesion5,CAR.Castellana_T2
Sesion5,CAR.Cementerio-2_T3
Sesion5,CAR.Complejo Raquetas_R1
Sesion5,CAR.Crespo-2 (P2)_R2
Sesion5,CAR.Mamonal-2 (P1)_L2
Sesion5,CAR.RB Villa Lorena_M3
Sesion5,BAR.Aeropuerto_M1
Sesion5,BAR.Boulevard Simon (P1)_L2
Sesion5,BAR.Buenavista-2 (P1)_M3
Sesion5,BAR.Calle 72_L1
Sesion5,BAR.Cevillar_M2
Sesion5,BAR.Cumbre_M2
Sesion5,BAR.Estadio Metro-2_L10
Sesion5,BAR.Estadio Metro-2_L6
Sesion5,BAR.IND Acueducto AA_T2
Sesion5,BAR.IND Centro Tauro_T2
Sesion5,BAR.Los Loteros-2 Reub_R2
Sesion5,BAR.Plaza de Soledad_T3
Sesion5,BAR.RB Club Italiano ALT 1_M1
Sesion5,BAR.Roberto Melendez (P3)_M2
Sesion5,BAR.Roberto Melendez (P3)_T2
Sesion5,BAR.SDS Soledad_R3
Sesion5,BAR.Springfield:H2_L2
Sesion5,BOL.Barranco de Loba_M1
Sesion5,BOL.La Haya_M3
Sesion5,BOL.Magangue-4_T1
Sesion5,BOL.Matute_R2
Sesion5,BOL.Pasacaballos_L3
Sesion5,BOL.RB Boca Canoa_L2
Sesion5,BOL.Santa Catalina_M1
Sesion5,BOL.Santa Rosa Norte_T1
Sesion5,BOL.Turbaco-5_M3
Sesion5,BOL.Yati_T2
Sesion5,CAR.Cotecmar_T2
Sesion5,CAR.El Pozon_R1
Sesion5,CAR.IND San Felipe_L1
Sesion5,CAR.Jaime Moron_M1
Sesion5,CAR.Manga_M1
Sesion5,CAR.Olaya-2_M2
Sesion5,CAR.Paraiso-2_R1
Sesion5,CAR.San Fernando-2_T2
Sesion5,CAR.Villa Olimpica (P1)_T3
Sesion5,CAR.Villa Olimpica (P3)_M2
Sesion5,BAR.20 de Julio_M2
Sesion5,BAR.Alfonso Lopez_M3
Sesion5,BAR.C Americanos Moderno (P1)_T3
Sesion5,BAR.Calle 76 (P2)_L1
Sesion5,BAR.El Golf_L2
Sesion5,BAR.Gran Centro_L3
Sesion5,BAR.Las Cayenas (P1)_R2
Sesion5,BAR.Las Flores_T2
Sesion5,BAR.Nueva Colombia (P1)_L1
Sesion5,BAR.Plaza de Soledad_T1
Sesion5,BAR.Pradera_M1
Sesion5,BAR.RB Batalla Flores-1 (P1)_M1
Sesion5,BAR.RB Campestre_L2
Sesion5,BAR.RB Los Loteros:H1_M2
Sesion5,BAR.RB Puerta del Sol (P2)_L2
Sesion5,BAR.Rb Cannon_M3
Sesion5,BAR.Roberto Melendez (P1)_T1
Sesion5,BOL.Arjona_T3
Sesion5,CAR.Av Venezuela:P1_M1
Sesion5,CAR.Barcelona:H1_L3
Sesion5,CAR.Cotecmar_L1
Sesion5,CAR.Laguna Club (P2)_T2
Sesion5,CAR.Mamonal-1_M3
Sesion5,CAR.Manga-3_M2
Sesion5,CAR.Membrillal_L1
Sesion5,CAR.San Francisco-2_T1
Sesion5,CAR.Sociedad Portuaria_M1
Sesion5,CAR.Tamarindo_L2
Sesion5,CAR.Ternera_L1
Sesion5,CAR.Villa Lorena-4_T2
Sesion5,BAR.Americas_M3
Sesion5,BAR.Blue Garden (P1)_T1
Sesion5,BAR.Blue Garden (P2)_M2
Sesion5,BAR.Calle 30_L3
Sesion5,BAR.Caujaral_L2
Sesion5,BAR.Centroamericanos Acuatico_L1
Sesion5,BAR.Concepcion_L7
Sesion5,BAR.Esmeralda-2 (P1)_T2
Sesion5,BAR.Policia Nacional_M4
Sesion5,BAR.Pradera_T2
Sesion5,BAR.Prado-1_M2
Sesion5,BAR.RB Cementerio_M1
Sesion5,BAR.RB Macarena (P2)_R1
Sesion5,BAR.Rb Trinidad_L1
Sesion5,BAR.Romelio_L3
Sesion5,BAR.Springfield:H2_M1
Sesion5,BAR.Tobogan-1 (P1)_M3
Sesion5,BAR.Torcoroma_M3
Sesion5,BOL.Maria La Baja_T2
Sesion5,BOL.Mompox-4_L2
Sesion5,BOL.San Cayetano_M1
Sesion5,CAR.Bco Popular-2_T2
Sesion5,CAR.Bocagrande-2:P3_M1
Sesion5,CAR.El Conde_L1
Sesion5,CAR.IND Invercap_L1
Sesion5,CAR.RB Inem_L3
Sesion5,CAR.San Isidro_L1
Sesion5,CAR.Villa Lorena-3_L2
Sesion5,BAR.Altos de Riomar-2 (P1)_T2
Sesion5,BAR.Cevillar_R1
Sesion5,BAR.Estadio Metro_M5
Sesion5,BAR.Granabastos-2_R1
Sesion5,BAR.IND CC Mall Plaza_L2
Sesion5,BAR.IND Homecenter Prado_T1
Sesion5,BAR.Miss Universo (P1)_T3
Sesion5,BAR.RB Batalla Flores-1 (P1)_M2
Sesion5,BAR.RB Campestre_T2
Sesion5,BAR.Roberto Melendez (P2)_T1
Sesion5,BAR.Simon Bolivar-2_R1
Sesion5,BAR.Tobogan-1 (P1)_L3
Sesion5,BAR.Villa Argelia_L3
Sesion5,BOL.Carmen Bolivar_L3
Sesion5,BOL.Malagana_M1
Sesion5,BOL.RB Boca Canoa_T1
Sesion5,CAR.Bco Popular-2_R2
Sesion5,CAR.Bocagrande-2_T3
Sesion5,CAR.Bosque_L2
Sesion5,CAR.Club Campestre_M3
Sesion5,CAR.Cordialidad-2_M1
Sesion5,CAR.Membrillal_M3
Sesion5,CAR.Simon Bolivar-3_T1
Sesion5,CAR.Socorro-3_M3
Sesion5,CAR.Tamarindo_M3
Sesion5,BAR.Aeropuerto-2_R1
Sesion5,BAR.Altos del Limonar-2 (P1)_L1
Sesion5,BAR.Avenida del Rio (P1)_M2
Sesion5,BAR.Buenavista-3 (P1)_T1
Sesion5,BAR.Centroamericanos Acuatico_T3
Sesion5,BAR.Club Caujaral_T2
Sesion5,BAR.Hilton Garden (P2)_L3
Sesion5,BAR.Las Cometas_M2
Sesion5,BAR.Los Loteros-2 Reub_T2
Sesion5,BAR.Parque Padilla (P1)_T2
Sesion5,BAR.Robles-2_L3
Sesion5,BAR.Temp Terrazas_M1
Sesion5,BOL.Carmen Bolivar_T2
Sesion5,BOL.Isla Grande_M3
Sesion5,BOL.Mompox-4_T2
Sesion5,BOL.RB Boca Canoa_L3
Sesion5,CAR.Bocagrande-8_R1
Sesion5,CAR.CC Las Americas_L2
Sesion5,CAR.Corredor de Carga_L1
Sesion5,CAR.IND Homecenter_L1
Sesion5,CAR.IND Plaza Bocagrande_T2
Sesion5,CAR.Las Americas-2_L3
Sesion5,CAR.Mamonal-2_R3
Sesion5,CAR.Membrillal_T2
Sesion5,CAR.Muelles El Bosque (P1)_M1
Sesion5,CAR.Paraiso_L2
Sesion5,CAR.San Francisco-2_M1
Sesion5,BAR.Altos Riomar_M2
Sesion5,BAR.Altos del Limonar_L3
Sesion5,BAR.Brigada_T2
Sesion5,BAR.Carrera 38_M3
Sesion5,BAR.Carrera 46_M2
Sesion5,BAR.Chiquinquira_M1
Sesion5,BAR.Esperanza_L3
Sesion5,BAR.Las Mercedes Sur (P1)_T3
Sesion5,BAR.Parque Padilla (P2)_M3
Sesion5,BAR.Parque Rosado (P1)_T3
Sesion5,BAR.Pradera_T1
Sesion5,BAR.RB Cementerio_T1
Sesion5,BAR.RB Via 40_T4
Sesion5,BAR.RB2 Macarena (P4)_R2
Sesion5,BAR.Silencio:H2_M3
Sesion5,BAR.Villa Santos-2_T1
Sesion5,BAR.Villacountry_T3
Sesion5,BOL.San Martin de Loba_M3
Sesion5,CAR.Av Venezuela:P2_T1
Sesion5,CAR.Diamante-2_M2
Sesion5,CAR.IND CAV Mallplaza_M1
Sesion5,CAR.Manzanillo_M2
Sesion5,CAR.Tamarindo-2_R2
Sesion5,BAR.Calle 30_L2
Sesion5,BAR.Concepcion_L5
Sesion5,BAR.Concepcion_M5
Sesion5,BAR.Country (P3)_M1
Sesion5,BAR.Country Club_L1
Sesion5,BAR.IND Caujaral_L1
Sesion5,BAR.RB Macarena (P2)_R2
Sesion5,BAR.RB Via 40-2 (P1)_L3
Sesion5,BAR.Soledad 2000_M1
Sesion5,BAR.Soledad-8_M1
Sesion5,BAR.Springfield-2:H1_L1
Sesion5,BAR.Zoologico_T2
Sesion5,BOL.Carmen Bolivar-3_T1
Sesion5,BOL.Magangue-3_L1
Sesion5,BOL.Magangue-5_L2
Sesion5,BOL.Magangue-8_M3
Sesion5,BOL.Magangue-9_M1
Sesion5,BOL.Maria La Baja_M2
Sesion5,BOL.Maria La Baja_T1
Sesion5,BOL.Maria la Baja-3_M2
Sesion5,CAR.Getsemani_L2
Sesion5,CAR.Hilton:P1_R2
Sesion5,CAR.RB Villa Lorena_T3
Sesion5,CAR.Villa Lorena-3_T3
Sesion5,BAR.Aduana_T1
Sesion5,BAR.Buenavista-3_M3
Sesion5,BAR.Castillo_L2
Sesion5,BAR.Cevillar_T3
Sesion5,BAR.Elias Chewing (P1)_M1
Sesion5,BAR.Esperanza_M1
Sesion5,BAR.Pa la Playa_L3
Sesion5,BAR.Popular_L2
Sesion5,BAR.Prado-1_M3
Sesion5,BAR.Rb Paraiso Romano:H1_L3
Sesion5,BAR.Santamaria_T1
Sesion5,BAR.Terminal_M2
Sesion5,BAR.Via 40-4_M5
Sesion5,BAR.Via 40-4_M8
Sesion5,BOL.Arjona-2_M2
Sesion5,BOL.Magangue_T1
Sesion5,BOL.Margarita_M1
Sesion5,BOL.Maria La Baja_M1
Sesion5,CAR.Casa Huespedes_L1
Sesion5,CAR.Cordialidad-2_R1
Sesion5,CAR.Estadio-3_L1
Sesion5,CAR.Estadio-3_L3
Sesion5,CAR.IND Puerto Bahia_L1
Sesion5,CAR.Laguna Club (P1)_T2
Sesion5,CAR.Mamonal-8_R1
Sesion5,CAR.Perimetral Reub_R2
Sesion5,CAR.Villa Olimpica (P1)_T2
Sesion5,BAR.Altos del Limonar_L1
Sesion5,BAR.Boston_L3
Sesion5,BAR.CUC_L2
Sesion5,BAR.Calle 30-3 (P1)_R3
Sesion5,BAR.Ciudad Jardin_M4
Sesion5,BAR.Ciudad Paraiso_R1
Sesion5,BAR.Marisol_L1
Sesion5,BAR.Patinodromo_M2
Sesion5,BAR.RB Ethernit_L3
Sesion5,BAR.RB Granabastos:H2_T3
Sesion5,BAR.RB Via 40-2 (P1)_M1
Sesion5,BAR.RB Via 40-2 (P1)_M3
Sesion5,BAR.Robles-2_R3
Sesion5,BAR.Sao 93 (P2)_L1
Sesion5,BAR.Unimetro_L1
Sesion5,BAR.Universal (P1)_M3
Sesion5,BAR.Villasantos-3 (P1)_L1
Sesion5,BOL.Puerto Naito_M1
Sesion5,BOL.Puerto Naito_R3
Sesion5,BOL.Santa Rosa Norte_T3
Sesion5,CAR.Barcelona:H1_T3
Sesion5,CAR.Bco Popular-2_T1
Sesion5,CAR.IND Puerto Mamonal_T2
Sesion5,CAR.Manzanillo_M1
Sesion5,CAR.RB Base Naval_L1
Sesion5,CAR.RB Palmeras_L2
Sesion5,CAR.RB Palmeras_L3
Sesion5,CAR.Villa Lorena-2_L2
Sesion5,CAR.Villa Olimpica (P1)_T1
Sesion5,BAR.Agrecon (P1)_L2
Sesion5,BAR.Americas-2_T2
Sesion5,BAR.Calle 30-2 H2_T3
Sesion5,BAR.Caujaral_T1
Sesion5,BAR.Caujaral_T3
Sesion5,BAR.Ernesto Cortissoz P1_M2
Sesion5,BAR.Granabastos-3_M2
Sesion5,BAR.Rb Soledad-1_R1
Sesion5,BAR.Santa Monica_L3
Sesion5,BAR.Santamaria_R2
Sesion5,BAR.Temp Nueva Esperanza_L3
Sesion5,BAR.Uninorte_R2
Sesion5,BAR.Universal (P1)_L1
Sesion5,BAR.Velodromo_T2
Sesion5,BAR.Villacountry_L3
Sesion5,BOL.Norosi_T1
Sesion5,CAR.Av Venezuela:P2_R2
Sesion5,CAR.Bco Popular-2_R1
Sesion5,CAR.CC Las Americas:H3_T1
Sesion5,CAR.Castillo Grande_R1
Sesion5,CAR.IND Plazuela-2_L2
Sesion5,CAR.Karibanna_M2
Sesion5,CAR.La Vitrola Reub II_L3
Sesion5,CAR.Torices_L3
Sesion5,CAR.Torices_M4
Sesion5,BAR.20 de Julio_L2
Sesion5,BAR.Americas-2_M2
Sesion5,BAR.Buenavista-4 (P1)_R1
Sesion5,BAR.CAC Centro_T2
Sesion5,BAR.Calle 30-2 H2_R3
Sesion5,BAR.Centro Ejecutivo-2 (P1)_L2
Sesion5,BAR.Ciudad Paraiso_T1
Sesion5,BAR.Estadio Metro_T9
Sesion5,BAR.Gran Centro-2_M2
Sesion5,BAR.Los Robles_R1
Sesion5,BAR.Pa la Playa (P1)_T1
Sesion5,BAR.Paraiso_L1
Sesion5,BAR.Plaza de Soledad_M3
Sesion5,BAR.Prado-3:H1_T1
Sesion5,BAR.Universal_R1
Sesion5,BAR.Universal_R2
Sesion5,BAR.Villa Argelia_T2
Sesion5,BOL.Magangue-5_M2
